game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,extra_inning,runs,hits,errors,result
2022-06-26,Marlins,Mets,33 - 38 ,1,0,1,0,0,0,0,0,1,X,X,X,X,X,X,X,N,3,6,0,W
2022-06-26,Astros,Yankees,45 - 27 ,1,0,0,2,0,0,0,0,0,0,X,X,X,X,X,X,Y,3,6,1,L
2022-06-26,Yankees,Astros,53 - 20 ,0,0,0,0,0,0,1,2,0,3,X,X,X,X,X,X,Y,6,4,1,W
2022-06-26,Red Sox,Guardians,42 - 31 ,0,0,1,2,0,2,1,0,2,X,X,X,X,X,X,X,N,8,15,1,W
2022-06-26,Guardians,Red Sox,36 - 32 ,0,0,0,0,0,1,1,1,0,X,X,X,X,X,X,X,N,3,8,1,L
2022-06-26,Pirates,Rays,29 - 43 ,0,0,1,0,0,0,0,1,0,X,X,X,X,X,X,X,N,2,6,0,L
2022-06-26,Rays,Pirates,40 - 32 ,0,1,0,0,0,0,3,0,X,X,X,X,X,X,X,X,N,4,10,0,W
2022-06-26,Athletics,Royals,25 - 49 ,0,0,0,1,0,1,2,0,1,X,X,X,X,X,X,X,N,5,8,0,W
2022-06-26,Royals,Athletics,26 - 45 ,0,0,0,0,0,3,0,0,0,X,X,X,X,X,X,X,N,3,6,0,L
2022-06-26,Rockies,Twins,31 - 42 ,1,0,1,1,0,0,0,0,0,X,X,X,X,X,X,X,N,3,12,0,L
2022-06-26,Twins,Rockies,41 - 33 ,3,2,0,0,0,0,1,0,X,X,X,X,X,X,X,X,N,6,10,0,W
2022-06-26,Orioles,White Sox,34 - 40 ,0,0,1,0,0,0,0,0,2,X,X,X,X,X,X,X,N,3,7,1,L
2022-06-26,White Sox,Orioles,34 - 37 ,0,2,1,1,0,0,0,0,X,X,X,X,X,X,X,X,N,4,8,2,W
2022-06-26,Blue Jays,Brewers,40 - 32 ,3,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,3,6,0,L
2022-06-26,Brewers,Blue Jays,42 - 33 ,3,5,0,0,0,2,0,0,X,X,X,X,X,X,X,X,N,10,13,0,W
2022-06-26,Cubs,Cardinals,28 - 45 ,0,0,0,5,0,0,0,0,0,1,X,X,X,X,X,X,Y,6,11,0,W
2022-06-26,Cardinals,Cubs,41 - 34 ,1,1,3,0,0,0,0,0,0,0,X,X,X,X,X,X,Y,5,8,2,L
2022-06-26,Nationals,Rangers,27 - 48 ,3,3,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,6,10,0,W
2022-06-26,Rangers,Nationals,34 - 37 ,0,0,0,0,0,0,1,0,3,X,X,X,X,X,X,X,N,4,8,1,L
2022-06-26,Reds,Giants,25 - 47 ,0,0,7,0,3,0,0,0,0,X,X,X,X,X,X,X,N,10,14,1,W
2022-06-26,Giants,Reds,39 - 33 ,0,0,0,1,0,0,2,0,0,X,X,X,X,X,X,X,N,3,5,2,L
2022-06-26,Mariners,Angels,34 - 40 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,1,6,1,L
2022-06-26,Angels,Mariners,35 - 40 ,0,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,N,2,6,0,W
2022-06-26,Tigers,D-backs,28 - 44 ,0,2,0,1,3,0,0,0,1,X,X,X,X,X,X,X,N,7,8,0,L
2022-06-26,D-backs,Tigers,33 - 41 ,0,0,2,3,1,5,0,0,X,X,X,X,X,X,X,X,N,11,13,0,W
2022-06-26,Phillies,Padres,39 - 35 ,0,2,0,0,1,0,3,1,1,X,X,X,X,X,X,X,N,8,13,0,W
2022-06-26,Padres,Phillies,45 - 30 ,1,0,4,0,0,0,0,0,0,X,X,X,X,X,X,X,N,5,5,0,L
2022-06-26,Dodgers,Braves,45 - 26 ,0,0,0,0,0,0,0,0,2,1,2,X,X,X,X,X,Y,5,12,1,W
2022-06-26,Braves,Dodgers,42 - 32 ,0,0,0,0,0,1,1,0,0,1,0,X,X,X,X,X,Y,3,8,0,L
2022-06-27,Pirates,Nationals,29 - 44 ,0,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,N,2,7,1,L
2022-06-27,Nationals,Pirates,28 - 48 ,0,0,0,0,0,1,0,2,X,X,X,X,X,X,X,X,N,3,10,0,W
2022-06-27,Athletics,Yankees,25 - 50 ,0,0,5,0,0,0,0,0,0,X,X,X,X,X,X,X,N,5,6,0,L
2022-06-27,Yankees,Athletics,54 - 20 ,1,0,0,1,1,0,6,0,X,X,X,X,X,X,X,X,N,9,8,1,W
2022-06-27,Red Sox,Blue Jays,42 - 32 ,0,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,N,2,8,0,L
2022-06-27,Blue Jays,Red Sox,41 - 32 ,1,0,3,0,3,0,0,0,X,X,X,X,X,X,X,X,N,7,10,0,W
2022-06-27,Twins,Guardians,42 - 33 ,0,3,0,2,0,2,2,0,2,X,X,X,X,X,X,X,N,11,14,0,W
2022-06-27,Guardians,Twins,36 - 33 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,1,5,1,L
2022-06-27,Marlins,Cardinals,33 - 39 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,8,0,L
2022-06-27,Cardinals,Marlins,42 - 34 ,1,0,0,3,1,2,0,2,X,X,X,X,X,X,X,X,N,9,11,0,W
2022-06-27,Rangers,Royals,35 - 37 ,0,4,0,1,2,3,0,0,0,X,X,X,X,X,X,X,N,10,15,0,W
2022-06-27,Royals,Rangers,26 - 46 ,1,3,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,4,8,2,L
2022-06-27,Dodgers,Rockies,45 - 27 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,3,0,L
2022-06-27,Rockies,Dodgers,32 - 42 ,1,1,0,0,0,2,0,0,X,X,X,X,X,X,X,X,N,4,11,0,W
2022-06-27,White Sox,Angels,34 - 38 ,0,0,0,0,0,2,1,0,0,X,X,X,X,X,X,X,N,3,6,0,L
2022-06-27,Angels,White Sox,36 - 40 ,0,2,0,0,0,0,2,0,X,X,X,X,X,X,X,X,N,4,9,1,W
2022-06-27,Orioles,Mariners,35 - 40 ,1,1,2,3,0,1,0,0,1,X,X,X,X,X,X,X,N,9,12,0,W
2022-06-27,Mariners,Orioles,34 - 41 ,0,0,0,0,1,1,0,0,0,X,X,X,X,X,X,X,N,2,3,1,L
2022-06-28,Twins,Guardians,42 - 34 ,0,0,0,0,0,0,1,1,0,X,X,X,X,X,X,X,N,2,6,1,L
2022-06-28,Guardians,Twins,37 - 33 ,1,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,N,3,5,2,W
2022-06-28,Twins,Guardians,43 - 34 ,0,0,3,0,1,1,0,0,1,X,X,X,X,X,X,X,N,6,13,0,W
2022-06-28,Guardians,Twins,37 - 34 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,5,0,L
2022-06-28,Pirates,Nationals,29 - 45 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,1,6,1,L
2022-06-28,Nationals,Pirates,29 - 48 ,1,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,N,3,6,0,W
2022-06-28,Braves,Phillies,43 - 32 ,2,0,1,0,0,0,0,1,1,X,X,X,X,X,X,X,N,5,8,0,W
2022-06-28,Phillies,Braves,39 - 36 ,1,0,0,0,0,1,1,0,0,X,X,X,X,X,X,X,N,3,8,0,L
2022-06-28,Athletics,Yankees,25 - 51 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,1,6,0,L
2022-06-28,Yankees,Athletics,55 - 20 ,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,N,2,5,0,W
2022-06-28,Red Sox,Blue Jays,42 - 33 ,0,1,0,0,1,0,2,1,0,X,X,X,X,X,X,X,N,5,10,0,L
2022-06-28,Blue Jays,Red Sox,42 - 32 ,3,0,1,0,0,0,0,0,2,X,X,X,X,X,X,X,N,6,13,0,W
2022-06-28,Astros,Mets,46 - 27 ,4,0,0,1,4,0,0,0,0,X,X,X,X,X,X,X,N,9,12,0,W
2022-06-28,Mets,Astros,47 - 28 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,1,8,0,L
2022-06-28,Brewers,Rays,43 - 33 ,0,0,0,0,0,4,0,1,0,X,X,X,X,X,X,X,N,5,9,1,W
2022-06-28,Rays,Brewers,40 - 33 ,0,0,0,1,0,0,0,2,0,X,X,X,X,X,X,X,N,3,5,0,L
2022-06-28,Marlins,Cardinals,33 - 40 ,0,0,3,0,0,0,0,0,0,X,X,X,X,X,X,X,N,3,6,0,L
2022-06-28,Cardinals,Marlins,43 - 34 ,0,0,0,1,4,0,0,0,X,X,X,X,X,X,X,X,N,5,11,0,W
2022-06-28,Reds,Cubs,26 - 47 ,0,0,0,0,0,2,3,0,0,X,X,X,X,X,X,X,N,5,12,0,W
2022-06-28,Cubs,Reds,28 - 46 ,0,0,0,0,0,0,3,0,0,X,X,X,X,X,X,X,N,3,10,0,L
2022-06-28,Rangers,Royals,36 - 37 ,1,0,3,3,0,0,0,0,1,X,X,X,X,X,X,X,N,8,13,0,W
2022-06-28,Royals,Rangers,26 - 47 ,0,0,1,0,0,0,0,2,0,X,X,X,X,X,X,X,N,3,7,0,L
2022-06-28,Dodgers,Rockies,45 - 28 ,1,1,0,0,0,1,0,0,1,X,X,X,X,X,X,X,N,4,9,0,L
2022-06-28,Rockies,Dodgers,33 - 42 ,1,3,1,1,0,1,0,0,X,X,X,X,X,X,X,X,N,7,11,0,W
2022-06-28,White Sox,Angels,35 - 38 ,0,0,0,0,5,0,5,1,0,X,X,X,X,X,X,X,N,11,17,1,W
2022-06-28,Angels,White Sox,36 - 41 ,0,0,3,0,0,0,1,0,0,X,X,X,X,X,X,X,N,4,9,0,L
2022-06-28,Padres,D-backs,45 - 31 ,0,0,0,0,6,0,0,0,0,X,X,X,X,X,X,X,N,6,10,0,L
2022-06-28,D-backs,Padres,34 - 41 ,0,0,0,0,0,0,4,2,1,X,X,X,X,X,X,X,N,7,9,0,W
2022-06-28,Tigers,Giants,28 - 45 ,0,0,0,0,0,1,1,1,0,X,X,X,X,X,X,X,N,3,10,0,L
2022-06-28,Giants,Tigers,40 - 33 ,2,0,0,0,2,0,0,0,X,X,X,X,X,X,X,X,N,4,7,0,W
2022-06-28,Orioles,Mariners,35 - 41 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,1,1,L
2022-06-28,Mariners,Orioles,35 - 41 ,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,N,2,6,0,W
2022-06-29,Brewers,Rays,44 - 33 ,0,1,0,0,2,0,0,1,1,X,X,X,X,X,X,X,N,5,7,0,W
2022-06-29,Rays,Brewers,40 - 34 ,0,0,0,2,1,0,0,0,0,X,X,X,X,X,X,X,N,3,7,1,L
2022-06-29,Pirates,Nationals,30 - 45 ,2,0,0,1,1,1,3,0,0,X,X,X,X,X,X,X,N,8,9,0,W
2022-06-29,Nationals,Pirates,29 - 49 ,2,1,0,0,3,0,1,0,0,X,X,X,X,X,X,X,N,7,16,1,L
2022-06-29,Athletics,Yankees,25 - 52 ,3,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,3,9,0,L
2022-06-29,Yankees,Athletics,56 - 20 ,2,0,3,0,0,0,0,0,X,X,X,X,X,X,X,X,N,5,6,2,W
2022-06-29,Astros,Mets,47 - 27 ,0,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,N,2,7,0,W
2022-06-29,Mets,Astros,47 - 29 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,2,0,L
2022-06-29,Rangers,Royals,36 - 38 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,N,1,5,0,L
2022-06-29,Royals,Rangers,27 - 47 ,1,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,N,2,7,0,W
2022-06-29,Padres,D-backs,46 - 31 ,0,0,0,0,1,1,1,0,1,X,X,X,X,X,X,X,N,4,9,0,W
2022-06-29,D-backs,Padres,34 - 42 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,4,1,L
2022-06-29,Tigers,Giants,29 - 45 ,0,0,0,1,0,2,0,0,0,X,X,X,X,X,X,X,N,3,9,0,W
2022-06-29,Giants,Tigers,40 - 34 ,1,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,N,2,7,1,L
2022-06-29,Orioles,Mariners,35 - 42 ,0,0,0,1,2,0,0,0,0,X,X,X,X,X,X,X,N,3,8,3,L
2022-06-29,Mariners,Orioles,36 - 41 ,0,3,0,6,0,0,0,0,X,X,X,X,X,X,X,X,N,9,11,0,W
2022-06-29,Braves,Phillies,44 - 32 ,0,0,0,2,0,0,2,0,0,X,X,X,X,X,X,X,N,4,8,0,W
2022-06-29,Phillies,Braves,39 - 37 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,4,0,L
2022-06-29,Red Sox,Blue Jays,43 - 33 ,0,0,1,0,0,2,0,0,0,3,X,X,X,X,X,X,Y,6,8,0,W
2022-06-29,Blue Jays,Red Sox,42 - 33 ,0,1,0,0,1,0,0,1,0,2,X,X,X,X,X,X,Y,5,10,1,L
2022-06-29,Twins,Guardians,43 - 35 ,0,0,0,0,0,3,0,0,0,3,X,X,X,X,X,X,Y,6,11,1,L
2022-06-29,Guardians,Twins,38 - 34 ,2,0,1,0,0,0,0,0,0,4,X,X,X,X,X,X,Y,7,10,0,W
2022-06-29,Marlins,Cardinals,34 - 40 ,0,0,0,1,1,0,0,0,2,X,X,X,X,X,X,X,N,4,7,1,W
2022-06-29,Cardinals,Marlins,43 - 35 ,0,0,1,0,2,0,0,0,0,X,X,X,X,X,X,X,N,3,7,0,L
2022-06-29,Reds,Cubs,26 - 48 ,0,0,0,0,0,1,0,1,1,X,X,X,X,X,X,X,N,3,12,0,L
2022-06-29,Cubs,Reds,29 - 46 ,1,0,0,2,2,2,0,1,X,X,X,X,X,X,X,X,N,8,8,0,W
2022-06-29,Dodgers,Rockies,46 - 28 ,1,3,0,1,2,0,0,1,0,X,X,X,X,X,X,X,N,8,11,0,W
2022-06-29,Rockies,Dodgers,33 - 43 ,0,0,0,1,0,2,0,1,0,X,X,X,X,X,X,X,N,4,10,0,L
2022-06-29,White Sox,Angels,35 - 39 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,N,1,7,1,L
2022-06-29,Angels,White Sox,37 - 41 ,2,0,0,0,0,2,0,0,X,X,X,X,X,X,X,X,N,4,5,1,W
2022-06-30,Twins,Guardians,43 - 36 ,0,0,3,0,0,0,0,0,0,X,X,X,X,X,X,X,N,3,7,2,L
2022-06-30,Guardians,Twins,39 - 34 ,0,1,0,0,0,0,0,2,2,X,X,X,X,X,X,X,N,5,3,0,W
2022-06-30,Braves,Phillies,44 - 33 ,0,1,0,0,2,0,1,0,0,X,X,X,X,X,X,X,N,4,9,0,L
2022-06-30,Phillies,Braves,40 - 37 ,0,7,4,1,0,0,0,2,X,X,X,X,X,X,X,X,N,14,13,0,W
2022-06-30,Yankees,Astros,56 - 21 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,1,5,0,L
2022-06-30,Astros,Yankees,48 - 27 ,0,0,2,0,0,0,0,0,X,X,X,X,X,X,X,X,N,2,3,0,W
2022-06-30,Brewers,Pirates,44 - 34 ,0,0,2,1,0,1,0,0,3,X,X,X,X,X,X,X,N,7,12,1,L
2022-06-30,Pirates,Brewers,31 - 45 ,0,3,0,2,0,2,0,1,X,X,X,X,X,X,X,X,N,8,11,0,W
2022-06-30,Rays,Blue Jays,40 - 35 ,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,N,1,5,0,L
2022-06-30,Blue Jays,Rays,43 - 33 ,0,2,0,0,0,0,2,0,X,X,X,X,X,X,X,X,N,4,9,1,W
2022-06-30,Reds,Cubs,26 - 49 ,0,0,0,1,0,1,0,2,3,X,X,X,X,X,X,X,N,7,12,1,L
2022-06-30,Cubs,Reds,30 - 46 ,1,5,1,0,0,2,1,5,X,X,X,X,X,X,X,X,N,15,23,2,W
2022-06-30,Padres,Dodgers,46 - 32 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,7,0,L
2022-06-30,Dodgers,Padres,47 - 28 ,0,1,0,0,0,0,2,0,X,X,X,X,X,X,X,X,N,3,5,0,W
2022-06-30,Athletics,Mariners,25 - 53 ,0,0,1,0,3,0,0,1,1,X,X,X,X,X,X,X,N,6,11,1,L
2022-06-30,Mariners,Athletics,37 - 41 ,1,0,1,2,4,0,0,0,X,X,X,X,X,X,X,X,N,8,9,1,W
2022-07-01,Red Sox,Cubs,43 - 34 ,1,3,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,5,11,1,L
2022-07-01,Cubs,Red Sox,31 - 46 ,0,0,0,0,3,3,0,0,X,X,X,X,X,X,X,X,N,6,6,1,W
2022-07-01,Rays,Blue Jays,40 - 36 ,0,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,N,2,9,0,L
2022-07-01,Blue Jays,Rays,44 - 33 ,0,0,5,0,0,3,1,0,X,X,X,X,X,X,X,X,N,9,11,0,W
2022-07-01,Cardinals,Phillies,43 - 36 ,1,0,2,0,0,0,0,0,0,X,X,X,X,X,X,X,N,3,7,2,L
2022-07-01,Phillies,Cardinals,41 - 37 ,0,0,0,0,3,1,1,0,X,X,X,X,X,X,X,X,N,5,7,1,W
2022-07-01,Marlins,Nationals,35 - 40 ,0,0,3,0,1,2,0,0,0,X,X,X,X,X,X,X,N,6,12,0,W
2022-07-01,Nationals,Marlins,29 - 50 ,0,0,0,1,0,2,0,0,0,X,X,X,X,X,X,X,N,3,5,1,L
2022-07-01,Braves,Reds,45 - 33 ,2,0,0,0,0,0,3,3,1,X,X,X,X,X,X,X,N,9,12,1,W
2022-07-01,Reds,Braves,26 - 50 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,6,0,L
2022-07-01,Brewers,Pirates,45 - 34 ,0,7,0,2,0,0,0,8,2,X,X,X,X,X,X,X,N,19,16,1,W
2022-07-01,Pirates,Brewers,31 - 46 ,0,0,0,0,0,1,0,1,0,X,X,X,X,X,X,X,N,2,3,1,L
2022-07-01,Royals,Tigers,28 - 47 ,0,0,1,2,0,0,0,0,0,X,X,X,X,X,X,X,N,3,10,0,W
2022-07-01,Tigers,Royals,29 - 46 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,1,6,0,L
2022-07-01,Rangers,Mets,36 - 39 ,0,0,1,0,1,1,0,0,0,X,X,X,X,X,X,X,N,3,6,0,L
2022-07-01,Mets,Rangers,48 - 29 ,0,0,0,4,0,0,0,0,X,X,X,X,X,X,X,X,N,4,6,1,W
2022-07-01,D-backs,Rockies,35 - 42 ,2,1,0,0,0,1,2,2,1,X,X,X,X,X,X,X,N,9,11,1,W
2022-07-01,Rockies,D-backs,33 - 44 ,0,0,0,0,1,0,1,1,0,X,X,X,X,X,X,X,N,3,6,0,L
2022-07-01,Angels,Astros,37 - 42 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,2,1,L
2022-07-01,Astros,Angels,49 - 27 ,0,2,6,0,0,0,0,0,X,X,X,X,X,X,X,X,N,8,11,0,W
2022-07-01,Orioles,Twins,35 - 43 ,0,0,1,0,0,0,0,1,0,X,X,X,X,X,X,X,N,2,4,0,L
2022-07-01,Twins,Orioles,44 - 36 ,1,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,N,3,5,1,W
2022-07-01,Padres,Dodgers,46 - 33 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,N,1,4,0,L
2022-07-01,Dodgers,Padres,48 - 28 ,0,1,0,0,0,1,1,2,X,X,X,X,X,X,X,X,N,5,10,0,W
2022-07-01,Athletics,Mariners,26 - 53 ,0,0,0,0,1,1,1,0,0,X,X,X,X,X,X,X,N,3,12,0,W
2022-07-01,Mariners,Athletics,37 - 42 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,1,4,0,L
2022-07-01,White Sox,Giants,36 - 39 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,1,6,0,W
2022-07-01,Giants,White Sox,40 - 35 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,3,1,L
2022-07-02,Rays,Blue Jays,41 - 36 ,0,0,1,0,3,1,0,1,0,X,X,X,X,X,X,X,N,6,13,0,W
2022-07-02,Blue Jays,Rays,44 - 34 ,1,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,2,5,0,L
2022-07-02,Rays,Blue Jays,42 - 36 ,1,2,3,0,4,1,0,0,0,X,X,X,X,X,X,X,N,11,14,0,W
2022-07-02,Blue Jays,Rays,44 - 35 ,0,1,0,0,1,1,2,0,0,X,X,X,X,X,X,X,N,5,11,0,L
2022-07-02,Yankees,Guardians,57 - 21 ,0,0,4,0,0,4,2,1,2,X,X,X,X,X,X,X,N,13,14,0,W
2022-07-02,Guardians,Yankees,39 - 35 ,0,2,0,0,0,0,2,0,0,X,X,X,X,X,X,X,N,4,5,1,L
2022-07-02,Yankees,Guardians,58 - 21 ,0,0,0,2,0,0,4,0,0,X,X,X,X,X,X,X,N,6,7,1,W
2022-07-02,Guardians,Yankees,39 - 36 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,7,1,L
2022-07-02,Orioles,Twins,35 - 44 ,0,1,1,1,0,0,0,0,0,X,X,X,X,X,X,X,N,3,7,0,L
2022-07-02,Twins,Orioles,45 - 36 ,0,0,0,0,0,0,1,1,2,X,X,X,X,X,X,X,N,4,10,0,W
2022-07-02,Cardinals,Phillies,44 - 36 ,5,0,0,0,1,0,0,0,1,X,X,X,X,X,X,X,N,7,9,0,W
2022-07-02,Phillies,Cardinals,41 - 38 ,0,2,3,0,0,1,0,0,0,X,X,X,X,X,X,X,N,6,12,0,L
2022-07-02,White Sox,Giants,37 - 39 ,0,0,0,3,0,2,0,0,0,X,X,X,X,X,X,X,N,5,8,0,W
2022-07-02,Giants,White Sox,40 - 36 ,1,0,0,0,0,0,0,1,1,X,X,X,X,X,X,X,N,3,8,2,L
2022-07-02,Marlins,Nationals,36 - 40 ,2,0,1,1,0,0,1,0,0,X,X,X,X,X,X,X,N,5,7,3,W
2022-07-02,Nationals,Marlins,29 - 51 ,0,2,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,3,7,1,L
2022-07-02,Brewers,Pirates,45 - 35 ,1,0,0,0,1,0,0,2,0,X,X,X,X,X,X,X,N,4,11,0,L
2022-07-02,Pirates,Brewers,32 - 46 ,0,0,3,1,3,0,0,0,X,X,X,X,X,X,X,X,N,7,9,0,W
2022-07-02,Angels,Astros,37 - 43 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,3,0,L
2022-07-02,Astros,Angels,50 - 27 ,3,2,0,0,0,2,2,0,X,X,X,X,X,X,X,X,N,9,12,1,W
2022-07-02,Royals,Tigers,28 - 48 ,2,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,N,3,6,0,L
2022-07-02,Tigers,Royals,30 - 46 ,1,0,0,0,1,0,0,0,2,X,X,X,X,X,X,X,N,4,7,0,W
2022-07-02,Athletics,Mariners,26 - 54 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,4,2,L
2022-07-02,Mariners,Athletics,38 - 42 ,0,0,0,0,0,0,0,1,1,X,X,X,X,X,X,X,N,2,8,0,W
2022-07-02,Rangers,Mets,37 - 39 ,0,4,0,1,0,0,0,1,1,X,X,X,X,X,X,X,N,7,10,0,W
2022-07-02,Mets,Rangers,48 - 30 ,2,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,N,3,9,0,L
2022-07-02,Braves,Reds,46 - 33 ,0,1,0,1,0,0,2,0,0,X,X,X,X,X,X,X,N,4,7,0,W
2022-07-02,Reds,Braves,26 - 51 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,N,1,1,0,L
2022-07-02,Red Sox,Cubs,43 - 35 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,1,5,2,L
2022-07-02,Cubs,Red Sox,32 - 46 ,0,2,0,0,0,0,0,1,X,X,X,X,X,X,X,X,N,3,8,0,W
2022-07-02,Padres,Dodgers,46 - 34 ,0,0,0,0,0,0,1,1,0,X,X,X,X,X,X,X,N,2,10,1,L
2022-07-02,Dodgers,Padres,49 - 28 ,3,1,1,0,0,0,2,0,X,X,X,X,X,X,X,X,N,7,8,0,W
2022-07-02,D-backs,Rockies,35 - 43 ,0,1,0,1,0,3,0,0,2,X,X,X,X,X,X,X,N,7,9,1,L
2022-07-02,Rockies,D-backs,34 - 44 ,4,0,0,3,0,4,0,0,X,X,X,X,X,X,X,X,N,11,12,0,W
2022-07-03,Royals,Tigers,29 - 48 ,0,3,0,0,2,0,1,0,1,X,X,X,X,X,X,X,N,7,11,1,W
2022-07-03,Tigers,Royals,30 - 47 ,0,0,0,0,2,0,2,0,0,X,X,X,X,X,X,X,N,4,9,0,L
2022-07-03,Marlins,Nationals,37 - 40 ,0,0,1,0,1,0,0,0,2,3,X,X,X,X,X,X,Y,7,8,0,W
2022-07-03,Nationals,Marlins,29 - 52 ,0,0,0,0,0,0,2,1,1,0,X,X,X,X,X,X,Y,4,5,0,L
2022-07-03,Brewers,Pirates,46 - 35 ,0,0,0,0,2,0,0,0,0,X,X,X,X,X,X,X,N,2,5,0,W
2022-07-03,Pirates,Brewers,32 - 47 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,9,1,L
2022-07-03,Rays,Blue Jays,43 - 36 ,1,0,0,0,6,0,0,0,0,X,X,X,X,X,X,X,N,7,14,0,W
2022-07-03,Blue Jays,Rays,44 - 36 ,0,0,1,0,0,0,0,1,1,X,X,X,X,X,X,X,N,3,11,1,L
2022-07-03,Rangers,Mets,37 - 40 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,7,1,L
2022-07-03,Mets,Rangers,49 - 30 ,1,0,0,3,0,0,0,0,X,X,X,X,X,X,X,X,N,4,7,0,W
2022-07-03,Braves,Reds,46 - 34 ,0,0,0,1,0,0,0,0,2,X,X,X,X,X,X,X,N,3,9,0,L
2022-07-03,Reds,Braves,27 - 51 ,0,0,0,0,0,0,0,3,1,X,X,X,X,X,X,X,N,4,7,0,W
2022-07-03,Yankees,Guardians,58 - 22 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,1,2,L
2022-07-03,Guardians,Yankees,40 - 36 ,0,0,0,1,0,0,0,1,X,X,X,X,X,X,X,X,N,2,7,1,W
2022-07-03,Angels,Astros,37 - 44 ,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,N,2,4,0,L
2022-07-03,Astros,Angels,51 - 27 ,0,0,0,1,1,0,0,0,2,X,X,X,X,X,X,X,N,4,10,0,W
2022-07-03,Orioles,Twins,36 - 44 ,0,0,0,0,1,2,0,0,0,X,X,X,X,X,X,X,N,3,7,1,W
2022-07-03,Twins,Orioles,45 - 37 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,1,4,1,L
2022-07-03,Red Sox,Cubs,44 - 35 ,0,0,0,2,0,0,0,0,0,0,2,X,X,X,X,X,Y,4,10,0,W
2022-07-03,Cubs,Red Sox,32 - 47 ,1,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,Y,2,9,2,L
